SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"29344","41169","1","2019","Normal","Disney","Licensed","Frozen II","Olaf","X","41169-1","14.99","12.99","19.99","14.61","04/10/2019 00:00:00","04/12/2020 00:00:00","122","","Box","Retail","6283898","6283893","5702016604092","","19.1","14.1","4.6","","","","3788","401","2","4","X","5","10.4300","7.2800","Ollie Gregory,","04/10/2019 00:00:00","31/12/2020 00:00:00"
"29071","41337","1","2019","Normal","Friends","Modern day","Amusement Park","Underwater Loop","X","41337-1","29.99","24.99","39.99","29.23","02/08/2019 00:00:00","03/12/2020 00:00:00","389","2","Box","Retail","6275797","6275791","5702016537802","","35.4","19.1","5.9","","7","","1113","463","2","4","X","0","22.0400","13.0000","Ricardo Silva,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"28492","41354","1","2019","Normal","Friends","Modern day","Heart Box","Andrea's Heart Box","X","41354-1","7.99","7.99","9.99","7.99","02/01/2019 00:00:00","18/08/2019 00:00:00","84","1","Box","Retail","6251418","6251416","5702016368727","673419300230","20","19","7","0.14","","","936","191","2","5","X","0","7.0000","5.1200","Bas Brederode,","01/01/2019 00:00:00","31/07/2019 00:00:00"
"28491","41355","1","2019","Normal","Friends","Modern day","Heart Box","Emma's Heart Box","X","41355-1","7.99","7.99","9.99","7.99","02/01/2019 00:00:00","04/08/2019 00:00:00","85","1","Box","Retail","6251422","6251419","5702016368734","673419300247","20","19","7","0.14","","","999","197","2","5","X","0","9.8400","5.6000","Bas Brederode,","01/01/2019 00:00:00","31/07/2019 00:00:00"
"28490","41356","1","2019","Normal","Friends","Modern day","Heart Box","Stephanie's Heart Box","X","41356-1","7.99","7.99","9.99","7.99","02/01/2019 00:00:00","26/07/2019 00:00:00","85","1","Box","Retail","6251425","6251424","5702016368741","673419303453","20","19","7","0.13","","","971","175","2","5","X","3","9.4700","4.1300","Bas Brederode,","01/01/2019 00:00:00","31/07/2019 00:00:00"
"28489","41357","1","2019","Normal","Friends","Modern day","Heart Box","Olivia's Heart Box","X","41357-1","7.99","7.99","9.99","7.99","02/01/2019 00:00:00","10/08/2019 00:00:00","85","2","Box","Retail","6251429","6251427","5702016368758","673419303460","20","19","7","0.14","","","999","186","2","5","X","0","8.0000","2.8000","Bas Brederode,","01/01/2019 00:00:00","31/07/2019 00:00:00"
"28488","41358","1","2019","Normal","Friends","Modern day","Heart Box","Mia's Heart Box","X","41358-1","7.99","7.99","9.99","7.99","02/01/2019 00:00:00","04/08/2019 00:00:00","83","1","Box","Retail","6251431","6251430","5702016368765","673419303477","20","19","7","0.14","","","1046","188","2","5","X","0","7.5000","4.8000","Bas Brederode,","01/01/2019 00:00:00","31/07/2019 00:00:00"
"28487","41359","1","2019","Normal","Friends","Modern day","Heart Box","Heart Box Friendship Pack","X","41359-1","19.99","14.99","24.99","19.99","02/01/2019 00:00:00","12/01/2020 00:00:00","199","2","Box","Retail","6251433","6251432","5702016369472","673419303484","26.2","19.1","6.1","0.31","","","876","253","2","5","X","0","17.0900","12.1700","Ricardo Silva,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28486","41360","1","2019","Normal","Friends","Modern day","Traffic","Emma's Mobile Veterinary Clinic ","X","41360-1","9.99","7.99","13.99","9.74","02/01/2019 00:00:00","26/02/2021 00:00:00","50","1","Box","Retail","6251668","6251667","5702016370249","673419303996","14.1","15.7","4.5","0.1","4","","1712","225","2","4","X","0","6.1800","2.9900","Ollie Gregory,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28485","41361","1","2019","Normal","Friends","Modern day","Farm","Mia's Foal Stable ","X","41361-1","19.99","14.99","24.99","19.49","02/01/2019 00:00:00","26/02/2021 00:00:00","118","1","Box","Retail","6251670","6251669","5702016370256","673419304009","26.2","19.1","6.1","0.29","4","","1246","271","2","5","X","0","17.4800","6.6200","Astrid Bonfante,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"29070","41362","1","2019","Normal","Friends","Modern day","Heartlake City","Heartlake City Supermarket","X","41362-1","29.99","24.99","39.99","29.23","02/08/2019 00:00:00","11/06/2020 00:00:00","140","2","Box","Retail","6251673","6251671","5702016370263","","35.4","19.1","5.9","","4","","579","338","2","4","X","0","24.4000","17.9800","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"28484","41363","1","2019","Normal","Friends","Modern day","Great Outdoors","Mia's Forest Adventure","X","41363-1","14.99","12.99","19.99","14.99","02/01/2019 00:00:00","11/01/2020 00:00:00","134","1","Box","Retail","6251494","6251492","5702016369380","673419303040","19.1","14.1","4.6","0.15","","","975","291","2","5","X","0","10.5000","4.6100","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28483","41364","1","2019","Normal","Friends","Modern day","Traffic","Stephanie's Buggy & Trailer ","X","41364-1","19.99","17.99","24.99","19.99","01/01/2019 00:00:00","06/02/2020 00:00:00","166","1","Box","Retail","6251497","","5702016369397","673419303552","26.2","19.1","6.1","0.29","","","889","260","2","4","X","0","10.8500","7.1400","","",""
"28438","41365","1","2019","Normal","Friends","Modern day","Heartlake City","Emma's Art Studio","X","41365-1","24.99","19.99","34.99","24.99","01/01/2019 00:00:00","02/12/2019 00:00:00","235","2","Box","Retail","6251501","","5702016369403","673419303569","22.2","26.2","6.2","0.42","","","1281","566","2","6","X","0","24.0200","18.9100","","",""
"28482","41366","1","2019","Normal","Friends","Modern day","Heartlake City","Olivia's Cupcake Cafe","X","41366-1","29.99","24.99","39.99","29.23","01/01/2019 00:00:00","26/11/2020 00:00:00","335","2","Box","Retail","6251503","6251502","5702016369410","673419303576","28.2","26.2","7.6","0.56","","","1441","415","2","7","X","0","21.9900","15.0000","","",""
"28481","41367","1","2019","Normal","Friends","Modern day","Sports","Stephanie's Horse Jumping","X","41367-1","39.99","34.99","49.99","38.98","02/01/2019 00:00:00","22/11/2020 00:00:00","337","2","Box","Retail","6251505","6251504","5702016369427","673419303583","38.2","26.2","5.65","0.59","","","850","296","2","5","X","0","34.0400","23.1100","Ellen Bowley,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28480","41368","1","2019","Normal","Friends","Modern day","Music","Andrea's Talent Show","X","41368-1","49.99","44.99","69.99","49.99","02/01/2019 00:00:00","31/03/2020 00:00:00","492","2","Box","Retail","6251508","6251507","5702016369434","673419303590","48","28.2","6.1","0.72","7","","556","337","2","5","X","0","30.4400","","David Tauzia,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28479","41369","1","2019","Normal","Friends","Modern day","Houses","Mia's House","X","41369-1","69.99","59.99","89.99","68.23","02/01/2019 00:00:00","26/02/2021 00:00:00","715","3","Box","Retail","6251511","6251510","5702016369441","673419303606","54","28.2","7.85","1.12","","","1438","534","2","5","X","0","60.5600","35.0600","Antica Bracanov,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"29072","41371","1","2019","Normal","Friends","Modern day","Traffic","Mia's Horse Trailer","X","41371-1","29.99","24.99","39.99","29.23","02/08/2019 00:00:00","08/01/2021 00:00:00","216","2","Box","Retail","6251650","6251649","5702016369151","","35.4","19.1","7","","","","905","288","2","4","X","0","23.8400","13.1000","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29073","41372","1","2019","Normal","Friends","Modern day","Sports","Stephanie's Gymnastics Show","X","41372-1","29.99","24.99","39.99","29.23","02/08/2019 00:00:00","21/07/2020 00:00:00","241","2","Box","Retail","6251652","6251651","5702016369168","","35.4","19.1","5.9","","","","664","302","4","4","X","0","68.5000","21.5500","Antica Bracanov,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29269","41373","1","2019","Normal","Friends","Modern day","Amusement Park","Funny Octopus Ride","X","41373-1","39.99","34.99","49.99","38.98","02/08/2019 00:00:00","03/12/2020 00:00:00","324","2","Box","Retail","6251654","6251653","5702016370171","673419302821","38.2","26.2","5.7","","7","","1153","526","2","4","X","0","45.9000","27.2300","","01/05/2019 00:00:00","31/12/2020 00:00:00"
"29074","41374","1","2019","Normal","Friends","Modern day","Summer","Andrea's Pool Party","X","41374-1","49.99","44.99","69.99","48.73","02/08/2019 00:00:00","12/02/2021 00:00:00","468","2","Box","Retail","6251656","6251655","5702016370188","","48","28.2","7.4","","","","849","390","2","10","X","0","38.5200","11.6100","Ellen Bowley,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29075","41375","1","2019","Normal","Friends","Modern day","Amusement Park","Heartlake City Amusement Pier","X","41375-1","129.99","119.99","149.99","126.71","02/08/2019 00:00:00","08/01/2021 00:00:00","1251","7","Box","Retail","6251658","6251657","5702016370195","","58.2","37.8","10.3","","8","","1357","839","4","4","X","0","121.1200","60.0000","Ricardo Silva,","01/05/2019 00:00:00","31/12/2020 00:00:00"
"29066","41376","1","2019","Normal","Friends","Modern day","Rescue Mission","Turtles Rescue Mission","X","41376-1","19.99","17.99","24.99","19.49","01/07/2019 00:00:00","26/02/2021 00:00:00","225","2","Box","Retail","6251660","6251659","5702016370201","","26.2","19.1","6.1","","","","1947","440","2","4","X","0","21.3200","17.0000","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29068","41378","1","2019","Normal","Friends","Modern day","Rescue Mission","Dolphins Rescue Mission","X","41378-1","39.99","34.99","49.99","38.98","02/08/2019 00:00:00","26/02/2021 00:00:00","363","2","Box","Retail","6251662","6251661","5702016370218","","38.2","26.2","5.7","","","","1880","573","4","4","X","0","40.0800","25.2900","David Tauzia,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29076","41379","1","2019","Normal","Friends","Modern day","Heartlake City","Heartlake City Restaurant","X","41379-1","59.99","54.99","79.99","58.48","02/08/2019 00:00:00","27/01/2021 00:00:00","624","3","Box","Retail","6275799","6275798","5702016537819","","48","28.2","6.1","","","","1355","671","2","4","X","5","38.9000","26.4800","Wes Talbott,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29067","41380","1","2019","Normal","Friends","Modern day","Rescue Mission","Lighthouse Rescue Centre","X","41380-1","59.99","54.99","79.99","58.48","02/08/2019 00:00:00","26/02/2021 00:00:00","602","2","Box","Retail","6251664","6251663","5702016370225","","48","28.2","7.4","","","","1538","597","4","4","X","0","51.0200","29.2100","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29069","41381","1","2019","Normal","Friends","Modern day","Rescue Mission","Rescue Mission Boat","X","41381-1","89.99","84.99","109.99","87.72","02/08/2019 00:00:00","19/01/2021 00:00:00","908","4","Box","Retail","6251666","6251665","5702016370232","","48","37.8","9.4","","7","","1440","617","4","4","X","0","85.8500","47.9900","Bas Brederode,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29065","41382","1","2019","Normal","Friends","Modern day","Seasonal","LEGO Friends Advent Calendar","X","41382-1","29.99","22.99","39.99","24.99","01/09/2019 00:00:00","25/11/2019 00:00:00","330","3","Box","Retail","6251675","6251674","5702016370270","","38.2","26.2","7.1","","","","1174","235","1","2","X","4","28.7900","","David Tauzia,","01/09/2019 00:00:00","31/12/2019 00:00:00"
"28551","41383","1","2019","Normal","Friends","Modern day","Pets","Olivia's Hamster Playground","X","41383-1","9.99","8.99","13.99","9.74","02/01/2019 00:00:00","04/06/2020 00:00:00","81","1","Box","Retail","6259336","6259335","5702016394856","673419308977","14.1","12.2","4.6","0.1","","","1918","276","2","5","X","0","16.6400","5.7500","Antica Bracanov,","01/01/2019 00:00:00","31/07/2020 00:00:00"
"29270","41384","1","2019","Normal","Friends","Modern day","Summer Heart Box","Andrea's Summer Heart Box","X","41384-1","7.99","7.99","9.99","7.99","02/08/2019 00:00:00","19/01/2020 00:00:00","83","1","Box","Retail","6265417","6265416","5702016419832","","20","19","7","","","","664","164","2","2","X","0","6.6200","5.5200","Ellen Bowley,","01/06/2019 00:00:00","31/12/2019 00:00:00"
"29271","41385","1","2019","Normal","Friends","Modern day","Summer Heart Box","Emma's Summer Heart Box","X","41385-1","7.99","7.99","9.99","7.99","02/08/2019 00:00:00","24/01/2020 00:00:00","86","1","Box","Retail","6265420","6265419","5702016419849","","20","19","7","","","","669","152","2","2","X","3","7.9200","3.6400","Ellen Bowley,","01/06/2019 00:00:00","31/12/2019 00:00:00"
"29272","41386","1","2019","Normal","Friends","Modern day","Summer Heart Box","Stephanie's Summer Heart Box","X","41386-1","7.99","7.99","9.99","7.99","02/08/2019 00:00:00","12/01/2020 00:00:00","95","1","Box","Retail","6265422","6265421","5702016419856","","20","19","7","","","","691","150","2","2","X","0","10.0400","4.3900","Ellen Bowley,","01/06/2019 00:00:00","31/12/2019 00:00:00"
"29273","41387","1","2019","Normal","Friends","Modern day","Summer Heart Box","Olivia's Summer Heart Box","X","41387-1","7.99","7.99","9.99","7.99","02/08/2019 00:00:00","24/01/2020 00:00:00","93","2","Box","Retail","6265424","6265423","5702016419863","","20","19","7","","","","621","151","2","2","X","0","6.9900","","Ellen Bowley,","01/06/2019 00:00:00","31/12/2019 00:00:00"
"29274","41388","1","2019","Normal","Friends","Modern day","Summer Heart Box","Mia's Summer Heart Box","X","41388-1","7.99","7.99","9.99","7.99","02/08/2019 00:00:00","12/01/2020 00:00:00","85","1","Box","Retail","6265426","6265425","5702016468977","","20","19","7","","","","674","158","2","2","X","0","6.5900","2.5900","Ellen Bowley,","01/06/2019 00:00:00","31/12/2019 00:00:00"
"29092","41634","1","2019","Normal","BrickHeadz","Licensed","The LEGO Movie 2","Emmet","X","41634-1","14.99","","","","","","113","","Box","Retail - limited","6264260","","","673419309851","9.1","12.2","7.8","","10","","967","1607","1","2","X","0","121.4300","60.0000","","01/02/2019 00:00:00","28/02/2019 00:00:00"
"29098","41635","1","2019","Normal","BrickHeadz","Licensed","The LEGO Movie 2","Wyldstyle","X","41635-1","14.99","","","","","","134","","Box","Retail - limited","6264261","","","673419309868","9.1","12.2","7.8","","10","","949","1478","1","2","X","0","119.9600","50.0000","","01/02/2019 00:00:00","28/02/2019 00:00:00"
"29099","41636","1","2019","Normal","BrickHeadz","Licensed","The LEGO Movie 2","Benny","X","41636-1","9.99","","","","","","103","","Box","Retail - limited","6264262","","","673419309875","9.1","12.2","7.8","","10","","847","1865","1","0","X","0","139.5200","89.9900","","01/02/2019 00:00:00","28/02/2019 00:00:00"
"29100","41637","1","2019","Normal","BrickHeadz","Licensed","The LEGO Movie 2","Sweet Mayhem","X","41637-1","9.99","","","","","","137","","Box","Retail - limited","6264263","","","673419309882","9.1","12.2","7.8","","10","","803","1369","1","0","X","0","117.4100","59.9900","","01/02/2019 00:00:00","28/02/2019 00:00:00"
"28478","42088","1","2019","Normal","Technic","Technical","","Cherry Picker","X","42088-1","9.99","8.99","13.99","9.74","02/01/2019 00:00:00","19/06/2020 00:00:00","155","","Box","Retail","6259416","6259415","5702016396294","673419308144","15.7","14.1","6.1","0.16","7","","3425","394","4","4","X","0","16.4600","6.7500","","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28433","42089","1","2019","Normal","Technic","Technical","","Power Boat","X","42089-1","14.99","14.99","19.99","14.99","01/01/2019 00:00:00","09/12/2019 00:00:00","174","","Box","Retail","6251434","6251428","5702016369342","673419303200","26.2","14.1","6.1","0.26","8","","2060","505","4","5","X","0","30.5700","8.3300","","",""
"28432","42090","1","2019","Normal","Technic","Technical","","Getaway Truck","X","42090-1","19.99","17.99","24.99","19.99","01/01/2019 00:00:00","11/11/2021 00:00:00","128","","Box","Retail","6251438","","5702016369359","673419303217","26.2","14.1","7.2","0.31","7","","2011","367","4","4","X","0","16.7800","6.0300","","",""
"28434","42091","1","2019","Normal","Technic","Technical","","Police Pursuit","X","42091-1","19.99","17.99","24.99","19.49","01/01/2019 00:00:00","23/11/2020 00:00:00","120","","Box","Retail","6251442","","5702016369366","673419303224","26.2","14.1","6.1","0.29","7","","1987","280","4","4","X","5","21.6400","10.0000","","",""
"28435","42092","1","2019","Normal","Technic","Technical","","Rescue Helicopter","X","42092-1","39.99","24.99","49.99","29.99","01/01/2019 00:00:00","17/10/2021 00:00:00","325","","Box","Retail","6251445","","5702016369571","673419303231","28.2","26.2","5.9","0.45","8","","2602","490","4","5","X","6","45.5200","11.2100","","",""
"28463","42093","1","2019","Normal","Technic","Technical","Licensed","Chevrolet Corvette ZR1","X","42093-1","49.99","39.99","69.99","39.99","02/01/2019 00:00:00","02/09/2021 00:00:00","579","","Box","Retail","6251448","6251446","5702016369588","673419303248","35.4","19.1","9.1","0.79","9","","7921","1179","4","3","X","22","49.7600","17.1700","","01/01/2019 00:00:00","31/07/2021 00:00:00"
"28405","42094","1","2019","Normal","Technic","Technical","","Tracked Loader","X","42094-1","79.99","54.99","99.99","59.99","02/01/2019 00:00:00","10/01/2020 00:00:00","827","","Box","Retail","6251543","6251542","5702016368055","673419303422","38.2","26.2","7.05","1.13","10","","2069","880","4","9","X","4","128.1200","44.0900","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28414","42095","1","2019","Normal","Technic","Technical","","Remote-Controlled Stunt Racer","X","42095-1","99.99","69.99","139.99","79.99","02/01/2019 00:00:00","15/09/2021 00:00:00","324","","Box","Retail","6251547","6251546","5702016368062","673419303439","38.2","26.2","7.05","0.79","9","","4733","849","4","4","X","5","96.0300","64.6200","","01/01/2019 00:00:00","31/12/2021 00:00:00"
"28440","42096","1","2019","Normal","Technic","Technical","Licensed","Porsche 911 RSR","X","42096-1","179.99","169.99","249.99","199.99","02/01/2019 00:00:00","17/10/2024 00:00:00","1580","","Box","Retail","6251551","6251550","5702016369878","673419303446","48","37.8","9.4","2.25","10","","9209","2564","2","6","X","0","137.6000","99.1800","","01/01/2019 00:00:00","31/12/2024 00:00:00"
"29033","42097","1","2019","Normal","Technic","Technical","","Compact Crawler Crane","X","42097-1","99.99","79.99","139.99","87.72","03/08/2019 00:00:00","31/10/2020 00:00:00","920","","Box","Retail","6251555","6251554","5702016369885","","35.4","37.8","9.4","","10","","2085","1188","4","4","X","7","110.4300","79.9000","","01/08/2019 00:00:00","31/07/2020 00:00:00"
"29032","42098","1","2019","Normal","Technic","Technical","","Car Transporter","X","42098-1","179.99","139.99","229.99","149.99","03/08/2019 00:00:00","08/12/2020 00:00:00","2493","","Box","Retail","6251557","6251556","5702016369892","","58.2","37.8","11.8","","11","","4287","1589","7","4","X","4","220.5200","177.0500","","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29034","42099","1","2019","Normal","Technic","Technical","","4x4 X-Treme Off-Roader","X","42099-1","249.99","199.99","299.99","229.99","02/08/2019 00:00:00","04/11/2021 00:00:00","958","","Box","Retail","6251560","6251559","5702016369908","","48","37.8","11.8","","11","","3835","1684","2","4","X","9","234.1000","163.7000","","01/08/2019 00:00:00","31/12/2021 00:00:00"
"29035","42100","1","2019","Normal","Technic","Technical","Licensed","Liebherr R 9800","X","42100-1","449.99","399.99","549.99","449.99","02/10/2019 00:00:00","04/11/2021 00:00:00","4108","","Box","Retail","6251567","6251566","5702016369915","","58.2","48","17","","12","","5338","2670","4","10","X","15","602.6000","386.5800","","01/10/2019 00:00:00","31/12/2021 00:00:00"
"29358","42110","1","2019","Normal","Technic","Technical","Licensed","Land Rover Defender","X","42110-1","199.99","174.99","249.99","199.99","02/10/2019 00:00:00","17/12/2022 00:00:00","2573","","Box","Retail","6283904","6283901","5702016604115","","58.2","48","9.1","","11","","11390","2725","2","4","X","23","186.8600","136.5300","Milan Reindl,","01/10/2019 00:00:00","31/12/2022 00:00:00"
"29345","43172","1","2019","Normal","Disney","Licensed","Frozen","Elsa's Ice Palace","X","43172-1","79.99","64.99","99.99","69.99","07/08/2019 00:00:00","10/09/2021 00:00:00","701","7","Box","Retail","6288796","6288795","5702016618587","","35.4","37.8","7.1","","","","1368","473","2","8","X","5","77.8000","49.4800","","05/08/2019 00:00:00","31/12/2021 00:00:00"
"31597","45809","1","2019","Normal","Education","Educational","FIRST LEGO League Challenge","City Shaper Challenge Kit","","","","","","","","","2238","1","Box","Educational","","","","","","","","","","","40","22","0","0","X","0","159.4800","179.0600","","",""
"30882","45810","1","2019","Normal","Education","Educational","FIRST LEGO League Explore","BOOMTOWN BUILD Inspire Set","X","45810-1","","","","","","","739","","Box","Educational","6278912","6259933","","673419314145","38.2","26.2","9.4","","7","","42","48","6","0","X","0","91.5700","65.0000","","01/08/2019 00:00:00","31/12/2021 00:00:00"
"33911","45812","1","2019","Normal","Education","Educational","FIRST LEGO League Discover","BOOMTOWN BUILD Discovery Set","","","","","","","","","78","4","Box","Educational","","","","","","","","","4","6","11","9","0","0","X","0","","","","",""
"29324","60203","1","2019","Normal","City","Modern day","Town","Ski Resort","X","60203-1","89.99","74.99","119.99","77.97","01/09/2019 00:00:00","14/11/2020 00:00:00","806","11","Box","Retail","6283902","6283899","5702016595451","","47.6","37.5","6.5","1.502","6","","2829","1480","12","2","X","9","85.5500","72.7600","Pierre Normandin,","01/09/2019 00:00:00","31/12/2020 00:00:00"
"28477","60206","1","2019","Normal","City","Modern day","Sky Police","Jet Patrol","X","60206-1","9.99","7.99","13.99","9.74","01/01/2019 00:00:00","02/11/2020 00:00:00","54","2","Box","Retail","6251835","6251834","5702016369816","673419303729","15.6","14","6","0.145","4","","2640","417","2","5","X","5","8.9600","6.7900","","",""
"28476","60207","1","2019","Normal","City","Modern day","Sky Police","Sky Police Drone Chase","X","60207-1","29.99","17.99","39.99","19.49","01/01/2019 00:00:00","07/12/2020 00:00:00","192","3","Box","Retail","6251533","6251530","5702016369564","673419303675","26","28.9","5.9","0.351","5","","3117","795","4","6","X","4","20.3400","10.7300","","",""
"28475","60208","1","2019","Normal","City","Modern day","Sky Police","Parachute Arrest","X","60208-1","39.99","24.99","49.99","29.23","02/01/2019 00:00:00","12/01/2021 00:00:00","218","4","Box","Retail","6251537","6251536","5702016369779","673419303682","28","26","5.6","0.478","5","","1848","680","4","4","X","0","30.8200","16.0000","Corvin Stichert,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28474","60209","1","2019","Normal","City","Modern day","Sky Police","Diamond Heist","X","60209-1","59.99","44.99","79.99","49.99","02/01/2019 00:00:00","24/03/2020 00:00:00","400","4","Box","Retail","6251695","6251693","5702016369922","673419303897","47.8","28","5.8","0.797","6","","1502","836","6","4","X","4","57.3300","31.8500","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28398","60210","1","2019","Normal","City","Modern day","Sky Police","Air Base","X","60210-1","89.99","69.99","119.99","73.1","02/01/2019 00:00:00","09/01/2021 00:00:00","529","6","Box","Retail","6251697","6251696","5702016369939","673419303903","53.7","27.9","7.3","1.222","6","","1259","975","10","4","X","0","76.2200","33.3100","","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28430","60212","1","2019","Normal","City","Modern day","Fire","Barbecue Burn Out","X","60212-1","9.99","7.99","13.99","9.74","01/01/2019 00:00:00","08/12/2020 00:00:00","64","2","Box","Retail","6251383","6251376","5702016369243","673419303002","15.6","14","4.4","0.13","4","","3631","438","2","6","X","7","9.3400","6.5700","","",""
"28429","60213","1","2019","Normal","City","Modern day","Fire","Dock Side Fire","X","60213-1","19.99","14.99","24.99","14.61","01/01/2019 00:00:00","26/02/2021 00:00:00","97","2","Box","Retail","6251386","6251385","5702016369250","673419303019","26","14","6","0.246","5","","2712","516","2","5","X","0","10.8300","6.5000","","",""
"28397","60214","1","2019","Normal","City","Modern day","Fire","Burger Bar Fire Rescue","X","60214-1","39.99","24.99","49.99","29.99","02/01/2019 00:00:00","13/11/2021 00:00:00","327","3","Box","Retail","6251391","6251387","5702016369267","673419303026","37.9","26","5.3","0.61","5","","6091","1329","6","4","X","10","28.1000","17.9500","Pierre Normandin,","01/01/2019 00:00:00","31/12/2021 00:00:00"
"28558","60215","1","2019","Normal","City","Modern day","Fire","Fire Station","X","60215-1","69.99","59.99","89.99","59.99","02/01/2019 00:00:00","13/11/2021 00:00:00","509","4","Box","Retail","6251400","6251396","5702016369373","673419303033","35.1","37.5","6.6","1.166","5","","4012","1014","4","4","X","0","61.9900","42.3400","","01/01/2019 00:00:00","31/12/2021 00:00:00"
"28399","60216","1","2019","Normal","City","Modern day","Fire","Downtown Fire Brigade","X","60216-1","99.99","89.99","139.99","99.99","02/01/2019 00:00:00","15/11/2021 00:00:00","943","7","Box","Retail","6251474","6251471","5702016369489","673419303491","47.6","37.5","8.9","1.841","6","","2571","1341","14","4","X","0","94.6700","70.6300","","01/01/2019 00:00:00","31/12/2021 00:00:00"
"28396","60217","1","2019","Normal","City","Modern day","Fire","Fire Plane","X","60217-1","59.99","34.99","79.99","38.98","02/01/2019 00:00:00","08/12/2020 00:00:00","363","3","Box","Retail - limited","6251478","6251476","5702016369496","673419303507","38","26","6.6","0.763","6","","1239","894","6","4","X","0","62.2500","31.7400","Robert Heim,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28422","60218","1","2019","Normal","City","Modern day","Racing","Desert Rally Racer","X","60218-1","9.99","9.99","13.99","9.99","01/01/2019 00:00:00","20/02/2020 00:00:00","75","1","Box","Retail","6251482","6251480","5702016369502","673419303514","15.6","14","6","0.161","5","","3988","846","2","3","X","4","9.8800","7.3100","","",""
"28439","60219","1","2019","Normal","City","Modern day","Construction","Construction Loader","X","60219-1","9.99","9.99","13.99","9.99","01/01/2019 00:00:00","03/12/2020 00:00:00","88","1","Box","Retail","6251486","6251484","5702016369519","673419303521","15.6","14","6","0.156","5","","6019","973","2","5","X","8","12.3000","7.3400","Robert Heim,","",""
"28431","60220","1","2019","Normal","City","Modern day","Traffic","Garbage Truck","X","60220-1","19.99","14.99","24.99","19.99","01/01/2019 00:00:00","10/12/2021 00:00:00","90","2","Box","Retail","6251491","6251487","5702016369526","673419303538","26","19","6","0.312","4","","5478","993","2","6","X","4","17.2700","11.6000","","",""
"28423","60221","1","2019","Normal","City","Modern day","Harbour","Diving Yacht","X","60221-1","19.99","17.99","24.99","19.99","01/01/2019 00:00:00","15/11/2021 00:00:00","148","2","Box","Retail","6251500","6251496","5702016369533","673419303545","26","19","6","0.336","5","","7671","1312","2","5","X","20","22.1700","11.3700","","",""
"28428","60222","1","2019","Normal","City","Modern day","Traffic","Snow Groomer","X","60222-1","19.99","17.99","24.99","19.49","01/01/2019 00:00:00","14/11/2020 00:00:00","197","2","Box","Retail","6251514","6251512","5702016369540","673419303651","26","19","6","0.387","6","","6478","1266","2","5","X","14","30.3600","16.7500","Corvin Stichert,","",""
"28404","60223","1","2019","Normal","City","Modern day","Farm","Harvester Transport","X","60223-1","29.99","24.99","39.99","29.99","01/01/2019 00:00:00","28/12/2019 00:00:00","358","3","Box","Retail","6251516","6251515","5702016369557","673419303668","35.1","18.9","8.8","0.649","5","","6887","1647","6","6","X","24","52.4300","31.4500","Pierre Normandin,","",""
"29041","60224","1","2019","Normal","City","Modern day","Mars Exploration","Satellite Service Mission","X","60224-1","9.99","9.99","13.99","9.74","24/06/2019 00:00:00","08/12/2020 00:00:00","84","1","Box","Retail","6251699","6251698","5702016369946","673419303910","15.6","13.9","6","0.153","5","","7512","1187","2","4","X","26","14.8700","7.0900","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29040","60225","1","2019","Normal","City","Modern day","Mars Exploration","Rover Testing Drive","X","60225-1","29.99","17.99","39.99","19.49","24/06/2019 00:00:00","26/02/2021 00:00:00","202","2","Box","Retail","6251704","6251703","5702016369953","","26","18.9","6","0.363","5","","5209","1292","4","2","X","8","28.3000","17.0000","","01/06/2019 00:00:00","31/12/2020 00:00:00"
